Indice,File,Diff_media
699,10500_13000_label_free.tif,37.8359
700,10500_13500_label_free.tif,37.9319
701,10500_14000_label_free.tif,41.6808
702,10500_14500_label_free.tif,39.895
703,10500_15000_label_free.tif,34.9526
704,10500_15500_label_free.tif,33.626
705,10500_16000_label_free.tif,29.9851
706,10500_16500_label_free.tif,27.3655
707,10500_17000_label_free.tif,24.7576
708,10500_17500_label_free.tif,27.004
709,10500_18000_label_free.tif,38.4161
710,10500_18500_label_free.tif,39.8283
711,10500_19000_label_free.tif,28.6399
712,10500_19500_label_free.tif,24.6575
713,10500_20000_label_free.tif,29.2601
714,11000_00500_label_free.tif,24.0599
715,11000_01000_label_free.tif,28.0172
716,11000_01500_label_free.tif,30.1998
717,11000_02000_label_free.tif,38.4957
718,11000_02500_label_free.tif,36.6864
719,11000_03000_label_free.tif,34.0078
720,11000_03500_label_free.tif,35.0739
721,11000_04000_label_free.tif,34.7251
722,11000_04500_label_free.tif,21.5812
723,11000_06500_label_free.tif,28.8621
724,11000_07000_label_free.tif,33.1665
725,11000_07500_label_free.tif,35.5847
726,11000_08000_label_free.tif,35.3286
727,11000_08500_label_free.tif,33.6403
728,11000_09000_label_free.tif,22.0221
729,11000_09500_label_free.tif,23.4423
730,11000_10000_label_free.tif,23.9559
731,11000_10500_label_free.tif,24.8257
732,11000_11000_label_free.tif,33.0386
733,11000_11500_label_free.tif,37.025
734,11000_12000_label_free.tif,36.8062
735,11000_12500_label_free.tif,37.9521
736,11000_13000_label_free.tif,36.8758
737,11000_14000_label_free.tif,35.903
738,11000_14500_label_free.tif,32.3402
739,11000_15000_label_free.tif,30.8264
740,11000_15500_label_free.tif,30.0052
741,11000_16000_label_free.tif,26.7865
742,11000_16500_label_free.tif,24.4213
743,11000_17000_label_free.tif,24.8757
744,11000_17500_label_free.tif,34.107
745,11000_18000_label_free.tif,42.2353
746,11000_18500_label_free.tif,36.6843
747,11000_19000_label_free.tif,27.6415
748,11000_19500_label_free.tif,26.9505
749,11000_20000_label_free.tif,28.107
750,11500_00500_label_free.tif,23.7051
751,11500_01000_label_free.tif,31.6363
752,11500_01500_label_free.tif,31.8759
753,11500_02000_label_free.tif,39.5406
754,11500_02500_label_free.tif,39.4785
755,11500_03000_label_free.tif,37.2686
756,11500_03500_label_free.tif,39.0275
757,11500_04000_label_free.tif,42.3547
758,11500_04500_label_free.tif,35.2806
759,11500_05000_label_free.tif,21.9607
760,11500_05500_label_free.tif,16.2426
761,11500_06000_label_free.tif,22.171
762,11500_06500_label_free.tif,27.4676
763,11500_07000_label_free.tif,28.2725
764,11500_07500_label_free.tif,29.4357
765,11500_08000_label_free.tif,31.2738
766,11500_08500_label_free.tif,30.3709
767,11500_09000_label_free.tif,26.1912
768,11500_09500_label_free.tif,26.0143
769,11500_10000_label_free.tif,24.6654
770,11500_10500_label_free.tif,25.9185
771,11500_11000_label_free.tif,29.9662
772,11500_11500_label_free.tif,33.0782
773,11500_12000_label_free.tif,35.1668
774,11500_13000_label_free.tif,37.8039
775,11500_13500_label_free.tif,34.7592
776,11500_14000_label_free.tif,32.5637
777,11500_14500_label_free.tif,27.2881
778,11500_15000_label_free.tif,25.1246
779,11500_15500_label_free.tif,23.5824
780,11500_16000_label_free.tif,22.5661
781,11500_16500_label_free.tif,23.9311
782,11500_17000_label_free.tif,33.1716
783,11500_17500_label_free.tif,42.2691
784,11500_18000_label_free.tif,41.6681
785,11500_18500_label_free.tif,35.3442
786,11500_19000_label_free.tif,30.1992
787,11500_19500_label_free.tif,26.5203
788,11500_20000_label_free.tif,24.5817
789,12000_01000_label_free.tif,30.6831
790,12000_01500_label_free.tif,33.6434
791,12000_02000_label_free.tif,39.7514
792,12000_02500_label_free.tif,40.4909
793,12000_03000_label_free.tif,35.5919
794,12000_03500_label_free.tif,39.2097
795,12000_04000_label_free.tif,45.42
796,12000_04500_label_free.tif,42.931
797,12000_05000_label_free.tif,35.9265
798,12000_05500_label_free.tif,32.3458
799,12000_06000_label_free.tif,34.0825
800,12000_06500_label_free.tif,32.3909
801,12000_07000_label_free.tif,30.4681
802,12000_07500_label_free.tif,29.8227
803,12000_08000_label_free.tif,32.9473
804,12000_08500_label_free.tif,34.9324
805,12000_09000_label_free.tif,29.7987
806,12000_09500_label_free.tif,25.4628
807,12000_10000_label_free.tif,24.6736
808,12000_10500_label_free.tif,28.5417
809,12000_11000_label_free.tif,31.8519
810,12000_11500_label_free.tif,31.6314
811,12000_12000_label_free.tif,31.768
812,12000_12500_label_free.tif,32.3666
813,12000_13500_label_free.tif,32.3391
814,12000_14000_label_free.tif,27.2366
815,12000_14500_label_free.tif,24.3446
816,12000_15000_label_free.tif,20.5828
817,12000_15500_label_free.tif,18.1784
818,12000_16000_label_free.tif,22.9847
819,12000_16500_label_free.tif,33.0503
820,12000_17000_label_free.tif,41.7738
821,12000_17500_label_free.tif,41.5173
822,12000_18000_label_free.tif,38.479
823,12000_18500_label_free.tif,38.1237
824,12000_19000_label_free.tif,34.7039
825,12000_19500_label_free.tif,26.3537
826,12000_20000_label_free.tif,20.0291
827,12500_01000_label_free.tif,27.6669
828,12500_01500_label_free.tif,33.9177
829,12500_02000_label_free.tif,38.4394
830,12500_02500_label_free.tif,42.8671
831,12500_03000_label_free.tif,43.9399
832,12500_03500_label_free.tif,44.1344
833,12500_04000_label_free.tif,41.0809
834,12500_04500_label_free.tif,36.3267
835,12500_05000_label_free.tif,34.821
836,12500_05500_label_free.tif,35.2552
837,12500_06000_label_free.tif,38.653
838,12500_06500_label_free.tif,38.534
839,12500_07000_label_free.tif,37.7266
840,12500_07500_label_free.tif,37.9884
841,12500_08000_label_free.tif,36.7724
842,12500_08500_label_free.tif,34.2989
843,12500_09000_label_free.tif,29.9729
844,12500_09500_label_free.tif,23.0414
845,12500_10000_label_free.tif,25.4809
846,12500_10500_label_free.tif,36.599
847,12500_11000_label_free.tif,35.5997
848,12500_11500_label_free.tif,30.8636
849,12500_12000_label_free.tif,29.3589
850,12500_12500_label_free.tif,26.9314
851,12500_13000_label_free.tif,30.4248
852,12500_13500_label_free.tif,32.175
853,12500_14000_label_free.tif,29.5386
854,12500_14500_label_free.tif,26.8223
855,12500_15000_label_free.tif,21.0292
856,12500_15500_label_free.tif,18.7244
857,12500_16000_label_free.tif,28.2625
858,12500_16500_label_free.tif,41.1088
859,12500_17000_label_free.tif,43.7303
860,12500_17500_label_free.tif,37.6026
861,12500_18000_label_free.tif,37.0192
862,12500_18500_label_free.tif,39.0651
863,12500_19000_label_free.tif,30.5031
864,12500_19500_label_free.tif,18.2689
865,13000_01000_label_free.tif,24.6436
866,13000_01500_label_free.tif,28.3315
867,13000_02000_label_free.tif,29.2914
868,13000_02500_label_free.tif,38.8903
869,13000_03000_label_free.tif,44.6962
870,13000_03500_label_free.tif,42.5161
871,13000_04000_label_free.tif,36.8285
872,13000_04500_label_free.tif,31.4327
873,13000_05000_label_free.tif,29.0641
874,13000_05500_label_free.tif,29.0182
875,13000_06000_label_free.tif,31.2818
876,13000_06500_label_free.tif,31.5275
877,13000_07000_label_free.tif,33.1052
878,13000_07500_label_free.tif,36.9485
879,13000_08000_label_free.tif,34.1116
880,13000_08500_label_free.tif,28.7953
881,13000_09000_label_free.tif,26.8055
882,13000_09500_label_free.tif,23.1299
883,13000_10000_label_free.tif,28.0259
884,13000_10500_label_free.tif,39.5487
885,13000_11000_label_free.tif,33.6997
886,13000_11500_label_free.tif,28.5195
887,13000_12000_label_free.tif,27.13
888,13000_12500_label_free.tif,23.0035
889,13000_13000_label_free.tif,29.9255
890,13000_13500_label_free.tif,35.9366
891,13000_14000_label_free.tif,36.1314
892,13000_14500_label_free.tif,33.3473
893,13000_15000_label_free.tif,29.8513
894,13000_15500_label_free.tif,28.7567
895,13000_16000_label_free.tif,36.6683
896,13000_16500_label_free.tif,46.1936
897,13000_17000_label_free.tif,45.0693
898,13000_17500_label_free.tif,40.1381
899,13000_18000_label_free.tif,36.3031
900,13000_18500_label_free.tif,33.355
901,13000_19000_label_free.tif,20.6898
902,13500_01000_label_free.tif,22.6812
903,13500_01500_label_free.tif,21.8856
904,13500_02000_label_free.tif,20.0335
905,13500_02500_label_free.tif,30.9913
906,13500_03000_label_free.tif,37.5323
907,13500_03500_label_free.tif,36.7605
908,13500_04000_label_free.tif,32.5169
909,13500_04500_label_free.tif,30.7266
910,13500_05000_label_free.tif,29.3021
911,13500_05500_label_free.tif,27.8557
912,13500_06000_label_free.tif,26.7442
913,13500_06500_label_free.tif,24.0519
914,13500_07000_label_free.tif,24.8989
915,13500_07500_label_free.tif,30.0001
916,13500_08000_label_free.tif,30.5259
917,13500_08500_label_free.tif,27.988
918,13500_09000_label_free.tif,28.3016
919,13500_09500_label_free.tif,28.2462
920,13500_10000_label_free.tif,28.2826
921,13500_10500_label_free.tif,28.4806
922,13500_11000_label_free.tif,23.4223
923,13500_11500_label_free.tif,26.3284
924,13500_12000_label_free.tif,25.3435
925,13500_12500_label_free.tif,20.971
926,13500_13000_label_free.tif,29.9114
927,13500_13500_label_free.tif,35.9938
928,13500_14000_label_free.tif,35.5288
929,13500_14500_label_free.tif,35.981
930,13500_15000_label_free.tif,38.3027
931,13500_15500_label_free.tif,37.4115
932,13500_16000_label_free.tif,39.4121
933,13500_16500_label_free.tif,40.2811
934,13500_17000_label_free.tif,38.6893
935,13500_17500_label_free.tif,36.2233
936,13500_18000_label_free.tif,30.8031
937,13500_18500_label_free.tif,25.8008
938,14000_01000_label_free.tif,19.0559
939,14000_01500_label_free.tif,18.5579
940,14000_02000_label_free.tif,11.7451
941,14000_02500_label_free.tif,24.0507
942,14000_03000_label_free.tif,33.1344
943,14000_03500_label_free.tif,30.3364
944,14000_04000_label_free.tif,26.5292
945,14000_04500_label_free.tif,28.0996
946,14000_05000_label_free.tif,31.9666
947,14000_05500_label_free.tif,30.7463
948,14000_06000_label_free.tif,27.2565
949,14000_06500_label_free.tif,24.1775
950,14000_07000_label_free.tif,22.3075
951,14000_07500_label_free.tif,22.1565
952,14000_08000_label_free.tif,23.4482
953,14000_08500_label_free.tif,27.6514
954,14000_09000_label_free.tif,30.9838
955,14000_09500_label_free.tif,29.7368
956,14000_10000_label_free.tif,27.0619
957,14000_10500_label_free.tif,23.0879
958,14000_11000_label_free.tif,19.1323
959,14000_11500_label_free.tif,24.1305
960,14000_12000_label_free.tif,24.8985
961,14000_12500_label_free.tif,20.6727
962,14000_13000_label_free.tif,27.0589
963,14000_13500_label_free.tif,26.9817
964,14000_14000_label_free.tif,22.9609
965,14000_14500_label_free.tif,28.7281
966,14000_15000_label_free.tif,33.7925
967,14000_15500_label_free.tif,33.922
968,14000_16000_label_free.tif,34.3864
969,14000_16500_label_free.tif,32.5493
970,14000_17000_label_free.tif,28.1018
971,14000_17500_label_free.tif,26.8324
972,14000_18000_label_free.tif,24.3137
973,14500_03000_label_free.tif,22.3198
974,14500_03500_label_free.tif,24.1328
975,14500_04000_label_free.tif,24.1431
976,14500_04500_label_free.tif,27.1498
977,14500_05000_label_free.tif,33.6038
978,14500_05500_label_free.tif,30.5878
979,14500_06000_label_free.tif,22.9769
980,14500_06500_label_free.tif,19.7291
981,14500_07000_label_free.tif,19.0224
982,14500_07500_label_free.tif,19.512
983,14500_08000_label_free.tif,18.4639
984,14500_08500_label_free.tif,20.5856
985,14500_09000_label_free.tif,23.8219
986,14500_09500_label_free.tif,26.4077
987,14500_10000_label_free.tif,28.7059
988,14500_10500_label_free.tif,28.2494
989,14500_11000_label_free.tif,27.172
990,14500_11500_label_free.tif,27.6715
991,14500_12000_label_free.tif,25.3052
992,14500_12500_label_free.tif,22.1806
993,14500_13000_label_free.tif,28.5509
994,14500_13500_label_free.tif,25.7863
995,14500_14000_label_free.tif,21.2514
996,14500_14500_label_free.tif,24.463
997,14500_15000_label_free.tif,25.2653
998,14500_15500_label_free.tif,25.525
999,14500_16000_label_free.tif,32.0066
1000,14500_16500_label_free.tif,34.0068
1001,14500_17000_label_free.tif,24.5632
1002,14500_17500_label_free.tif,18.8762
1003,15000_03000_label_free.tif,20.0683
1004,15000_03500_label_free.tif,24.102
1005,15000_04000_label_free.tif,23.677
1006,15000_04500_label_free.tif,28.1849
1007,15000_05000_label_free.tif,32.8371
1008,15000_05500_label_free.tif,22.3609
1009,15000_07500_label_free.tif,12.6209
1010,15000_08000_label_free.tif,13.2897
1011,15000_09500_label_free.tif,21.6589
1012,15000_10000_label_free.tif,29.5455
1013,15000_10500_label_free.tif,31.2469
1014,15000_11000_label_free.tif,31.1788
1015,15000_11500_label_free.tif,29.8545
1016,15000_12000_label_free.tif,26.0848
1017,15000_12500_label_free.tif,27.1852
1018,15000_13000_label_free.tif,35.1685
1019,15000_13500_label_free.tif,34.4771
1020,15000_14000_label_free.tif,31.0485
1021,15000_14500_label_free.tif,27.2945
1022,15000_15000_label_free.tif,23.7816
1023,15000_15500_label_free.tif,21.5891
1024,15000_16000_label_free.tif,25.0757
1025,15000_16500_label_free.tif,27.6343
1026,15000_17000_label_free.tif,22.2125
1027,15000_17500_label_free.tif,13.3806
1028,15500_03500_label_free.tif,28.5023
1029,15500_04000_label_free.tif,30.308
1030,15500_04500_label_free.tif,31.3025
1031,15500_05000_label_free.tif,25.7235
1032,15500_09500_label_free.tif,20.0797
1033,15500_10000_label_free.tif,29.5228
1034,15500_10500_label_free.tif,31.0694
1035,15500_11000_label_free.tif,29.2474
1036,15500_11500_label_free.tif,26.9792
1037,15500_12000_label_free.tif,24.7652
1038,15500_12500_label_free.tif,27.2406
1039,15500_13000_label_free.tif,32.0584
1040,15500_13500_label_free.tif,35.5689
1041,15500_14000_label_free.tif,35.5661
1042,15500_14500_label_free.tif,30.2577
1043,15500_15000_label_free.tif,25.8697
1044,15500_15500_label_free.tif,20.4711
1045,15500_16000_label_free.tif,20.3067
1046,15500_16500_label_free.tif,26.5134
1047,15500_17000_label_free.tif,26.4617
1048,15500_17500_label_free.tif,18.7406
1049,16000_03500_label_free.tif,21.9031
1050,16000_04000_label_free.tif,29.3333
1051,16000_04500_label_free.tif,23.0622
1052,16000_09000_label_free.tif,12.1385
1053,16000_09500_label_free.tif,22.3579
1054,16000_10000_label_free.tif,32.2886
1055,16000_10500_label_free.tif,31.8643
1056,16000_11000_label_free.tif,27.9598
1057,16000_11500_label_free.tif,25.5921
1058,16000_12000_label_free.tif,24.9747
1059,16000_12500_label_free.tif,25.4032
1060,16000_13000_label_free.tif,25.7269
1061,16000_13500_label_free.tif,29.5059
1062,16000_14000_label_free.tif,33.3603
1063,16000_14500_label_free.tif,32.9095
1064,16000_15000_label_free.tif,29.7884
1065,16000_15500_label_free.tif,24.2029
1066,16000_16000_label_free.tif,23.4647
1067,16000_16500_label_free.tif,27.5276
1068,16000_17000_label_free.tif,27.1285
1069,16000_17500_label_free.tif,22.8628
1070,16500_09000_label_free.tif,18.6537
1071,16500_09500_label_free.tif,23.6662
1072,16500_10000_label_free.tif,31.0972
1073,16500_10500_label_free.tif,31.3589
1074,16500_11000_label_free.tif,27.9817
1075,16500_11500_label_free.tif,27.177
1076,16500_12000_label_free.tif,27.6493
1077,16500_12500_label_free.tif,26.9663
1078,16500_13000_label_free.tif,25.9251
1079,16500_13500_label_free.tif,27.9048
1080,16500_14000_label_free.tif,30.5951
1081,16500_14500_label_free.tif,30.9642
1082,16500_15000_label_free.tif,29.689
1083,16500_15500_label_free.tif,27.7768
1084,16500_16000_label_free.tif,23.1197
1085,16500_16500_label_free.tif,16.4012
1086,16500_17000_label_free.tif,13.2153
1087,17000_09500_label_free.tif,17.8497
1088,17000_10000_label_free.tif,26.7151
1089,17000_10500_label_free.tif,32.0092
1090,17000_11000_label_free.tif,27.5711
1091,17000_11500_label_free.tif,26.2637
1092,17000_12000_label_free.tif,28.1414
1093,17000_12500_label_free.tif,27.3995
1094,17000_13000_label_free.tif,25.5262
1095,17000_13500_label_free.tif,25.9863
1096,17000_14000_label_free.tif,27.4102
1097,17000_14500_label_free.tif,27.5347
1098,17000_15000_label_free.tif,27.4472
1099,17000_15500_label_free.tif,24.0646
1100,17000_16000_label_free.tif,14.8153
1101,17500_10000_label_free.tif,17.5284
1102,17500_10500_label_free.tif,27.8877
1103,17500_11000_label_free.tif,26.2662
1104,17500_11500_label_free.tif,25.1551
1105,17500_12000_label_free.tif,24.6682
1106,17500_12500_label_free.tif,25.0052
1107,17500_13000_label_free.tif,24.5856
1108,17500_13500_label_free.tif,22.9544
1109,17500_14000_label_free.tif,23.941
1110,17500_14500_label_free.tif,19.6759
1111,17500_15000_label_free.tif,15.4663
1112,18000_11000_label_free.tif,18.7688
1113,18000_11500_label_free.tif,19.846
1114,18000_12000_label_free.tif,13.7904
1115,18000_12500_label_free.tif,15.5623
1116,18000_13000_label_free.tif,20.8454
1117,18000_13500_label_free.tif,20.6504
1118,18000_14000_label_free.tif,19.7278
